DateTime,Subplot ID,Sp.Abv.,Moisture ( % ),Period ( us ),Attenuation,Permittivity,Probe Model
5/11/2018 14:56:10,S4P3B,Fes,11.86,1.2964,1.0779,6.6705,CD659 12cm rods
5/11/2018 14:56:18,S4P3B,Fes,9.07,1.2557,1.1154,5.4596,CD659 12cm rods
5/11/2018 14:56:25,S4P3B,Fes,9.490001,1.267,1.1663,5.6356,CD659 12cm rods
5/11/2018 14:56:34,S4P3C,PhaSub,12.65,1.31,1.0976,7.0258,CD659 12cm rods
5/11/2018 14:56:41,S4P3C,PhaSub,13.14,1.3168,1.0865,7.248,CD659 12cm rods
5/11/2018 14:56:48,S4P3C,PhaSub,12.62,1.3123,1.1367,7.014101,CD659 12cm rods
5/11/2018 14:57:01,S4P3C,PhaSub,12.83,1.3111,1.0715,7.1082,CD659 12cm rods
5/11/2018 14:57:09,S4P3C,PhaSub,9.48,1.2648,1.1437,5.6323,CD659 12cm rods
5/11/2018 14:57:23,S4P3D,Luc,11.86,1.2998,1.125,6.6707,CD659 12cm rods
5/11/2018 14:57:31,S4P3D,Luc,15.27,1.3496,1.0952,8.24,CD659 12cm rods
5/11/2018 14:57:44,S4P3D,Luc,6.12,1.2117,1.1463,4.2394,CD659 12cm rods
5/11/2018 14:57:51,S4P3D,Luc,7.69,1.2377,1.1525,4.8808,CD659 12cm rods
5/11/2018 14:57:59,S4P3D,Luc,10.95,1.2806,1.0565,6.2695,CD659 12cm rods
5/11/2018 14:58:25,S4P4A,PhaSub,5.91,1.2015,1.0939,4.1535,CD659 12cm rods
5/11/2018 14:58:33,S4P4A,PhaSub,4.31,1.1744,1.0985,3.519,CD659 12cm rods
5/11/2018 14:58:40,S4P4A,PhaSub,5.77,1.1958,1.0686,4.0966,CD659 12cm rods
5/11/2018 14:58:54,S4P4A,PhaSub,4.4,1.1698,1.0564,3.5548,CD659 12cm rods
5/11/2018 14:59:01,S4P4A,PhaSub,2.94,1.1405,1.045,2.9855,CD659 12cm rods
5/11/2018 14:59:16,S4P4B,KanWal,5.09,1.1789,1.0308,3.8275,CD659 12cm rods
5/11/2018 14:59:27,S4P4B,KanWal,1.76,1.1145,1.0324,2.535,CD659 12cm rods
5/11/2018 14:59:36,S4P4B,KanWal,4.93,1.1811,1.0689,3.7631,CD659 12cm rods
5/11/2018 14:59:52,S4P4B,KanWal,0.11,1.0738,1.0115,1.9209,CD659 12cm rods
5/11/2018 15:00:00,S4P4B,KanWal,4.17,1.1642,1.0477,3.4617,CD659 12cm rods
5/11/2018 15:00:13,S4P4C,Fes,3.88,1.1698,1.1195,3.3487,CD659 12cm rods
5/11/2018 15:00:20,S4P4C,Fes,3.01,1.1438,1.057,3.0124,CD659 12cm rods
5/11/2018 15:00:28,S4P4C,Fes,3.73,1.1597,1.0708,3.292,CD659 12cm rods
5/11/2018 15:00:41,S4P4C,Fes,5.41,1.1913,1.0815,3.9543,CD659 12cm rods
5/11/2018 15:00:56,S4P4C,Fes,2.39,1.1303,1.048,2.7768,CD659 12cm rods
5/11/2018 15:01:08,S4P4D,Luc,4.38,1.1766,1.1055,3.5462,CD659 12cm rods
5/11/2018 15:01:26,S4P4D,Luc,3.81,1.1698,1.1275,3.3214,CD659 12cm rods
5/11/2018 15:01:33,S4P4D,Luc,5.93,1.2015,1.0907,4.1631,CD659 12cm rods
5/11/2018 15:01:46,S4P4D,Luc,6.21,1.2049,1.0797,4.2753,CD659 12cm rods
5/11/2018 15:01:54,S4P4D,Luc,10.77,1.2783,1.0655,6.1887,CD659 12cm rods
5/11/2018 15:02:19,S4P5A,Fes,11.92,1.3055,1.1874,6.6966,CD659 12cm rods
5/11/2018 15:02:26,S4P5A,Fes,7.51,1.2252,1.0658,4.804,CD659 12cm rods
5/11/2018 15:02:33,S4P5A,Fes,12.96,1.3145,1.0937,7.1672,CD659 12cm rods
5/11/2018 15:02:44,S4P5A,Fes,11.03,1.284,1.0858,6.3023,CD659 12cm rods
5/11/2018 15:02:51,S4P5A,Fes,9.78,1.2648,1.0919,5.7602,CD659 12cm rods
5/11/2018 15:03:04,S4P5B,PhaSub,13.28,1.3179,1.0683,7.3142,CD659 12cm rods
5/11/2018 15:03:12,S4P5B,PhaSub,12.48,1.3055,1.0684,6.9491,CD659 12cm rods
5/11/2018 15:03:19,S4P5B,PhaSub,12.67,1.3089,1.0753,7.0352,CD659 12cm rods
5/11/2018 15:03:26,S4P5B,PhaSub,12.05,1.2998,1.0836,6.7564,CD659 12cm rods
5/11/2018 15:03:34,S4P5B,PhaSub,12.21,1.3021,1.0812,6.8265,CD659 12cm rods
5/11/2018 15:03:42,S4P5C,Luc,12.96,1.3145,1.093,7.1685,CD659 12cm rods
5/11/2018 15:03:50,S4P5C,Luc,14.18,1.3326,1.0865,7.7261,CD659 12cm rods
5/11/2018 15:03:58,S4P5C,Luc,11.46,1.2908,1.0855,6.494101,CD659 12cm rods
5/11/2018 15:04:11,S4P5C,Luc,9.89,1.2648,1.0708,5.8087,CD659 12cm rods
5/11/2018 15:04:20,S4P5C,Luc,12.79,1.31,1.0628,7.091,CD659 12cm rods
5/11/2018 15:04:33,S4P5D,KanWal,13.98,1.3292,1.0792,7.6349,CD659 12cm rods
5/11/2018 15:04:42,S4P5D,KanWal,13.95,1.3303,1.1056,7.6235,CD659 12cm rods
5/11/2018 15:04:51,S4P5D,KanWal,13.99,1.3303,1.0969,7.639,CD659 12cm rods
5/11/2018 15:05:04,S4P5D,KanWal,6.78,1.2151,1.0841,4.5062,CD659 12cm rods
5/11/2018 15:05:14,S4P5D,KanWal,9.83,1.267,1.1088,5.7813,CD659 12cm rods
5/11/2018 15:05:45,S4P6A,Fes,2.43,1.1427,1.114,2.789,CD659 12cm rods
5/11/2018 15:05:57,S4P6A,Fes,1.87,1.1235,1.0671,2.5788,CD659 12cm rods
5/11/2018 15:06:04,S4P6A,Fes,5.64,1.2026,1.1383,4.0442,CD659 12cm rods
5/11/2018 15:06:16,S4P6A,Fes,6.65,1.2151,1.1034,4.4514,CD659 12cm rods
5/11/2018 15:06:23,S4P6A,Fes,8.820001,1.2603,1.2008,5.3511,CD659 12cm rods
5/11/2018 15:06:36,S4P6B,KanWal,1.6,1.1111,1.0314,2.4774,CD659 12cm rods
5/11/2018 15:06:47,S4P6B,KanWal,6.11,1.1992,1.0471,4.236,CD659 12cm rods
5/11/2018 15:06:56,S4P6B,KanWal,10.05,1.2659,1.0538,5.8767,CD659 12cm rods
5/11/2018 15:07:09,S4P6B,KanWal,4.52,1.1687,1.0341,3.5991,CD659 12cm rods
5/11/2018 15:07:19,S4P6B,KanWal,3.72,1.1518,1.021,3.2889,CD659 12cm rods
5/11/2018 15:07:31,S4P6C,PhaSub,4.48,1.1811,1.1253,3.5829,CD659 12cm rods
5/11/2018 15:07:40,S4P6C,PhaSub,7.25,1.2286,1.1347,4.6992,CD659 12cm rods
5/11/2018 15:07:47,S4P6C,PhaSub,4.64,1.1778,1.0819,3.6475,CD659 12cm rods
5/11/2018 15:07:55,S4P6C,PhaSub,5.56,1.1947,1.0874,4.0147,CD659 12cm rods
5/11/2018 15:08:02,S4P6C,PhaSub,7.65,1.232,1.107,4.8633,CD659 12cm rods
5/11/2018 15:08:13,S4P6D,Luc,3.79,1.1698,1.129,3.3162,CD659 12cm rods
5/11/2018 15:08:21,S4P6D,Luc,4.95,1.1879,1.1161,3.7686,CD659 12cm rods
5/11/2018 15:08:28,S4P6D,Luc,6.579999,1.2139,1.1037,4.4229,CD659 12cm rods
5/11/2018 15:08:39,S4P6D,Luc,2.92,1.1495,1.1001,2.9792,CD659 12cm rods
5/11/2018 15:08:46,S4P6D,Luc,3.98,1.1653,1.0779,3.3889,CD659 12cm rods
5/11/2018 15:09:13,S4P7A,Dig,13.23,1.3179,1.0811,7.2915,CD659 12cm rods
5/11/2018 15:09:21,S4P7A,Dig,14.06,1.3303,1.0775,7.6722,CD659 12cm rods
5/11/2018 15:09:28,S4P7A,Dig,12.81,1.3111,1.0773,7.0976,CD659 12cm rods
5/11/2018 15:09:35,S4P7A,Dig,12.78,1.31,1.0668,7.0837,CD659 12cm rods
5/11/2018 15:09:42,S4P7A,Dig,12.72,1.3089,1.0637,7.0565,CD659 12cm rods
5/11/2018 15:09:54,S4P7B,Bis,11.97,1.2998,1.1017,6.72,CD659 12cm rods
5/11/2018 15:10:01,S4P7B,Bis,9.75,1.2648,1.096,5.7505,CD659 12cm rods
5/11/2018 15:10:08,S4P7B,Bis,11.91,1.2976,1.0828,6.6931,CD659 12cm rods
5/11/2018 15:10:16,S4P7B,Bis,12.53,1.3066,1.073,6.9734,CD659 12cm rods
5/11/2018 15:10:23,S4P7B,Bis,11.58,1.2908,1.0602,6.5452,CD659 12cm rods
5/11/2018 15:10:36,S4P7C,DigBis,11.45,1.2885,1.0568,6.4886,CD659 12cm rods
5/11/2018 15:10:43,S4P7C,DigBis,10.96,1.2806,1.0555,6.2717,CD659 12cm rods
5/11/2018 15:10:50,S4P7C,DigBis,11.57,1.2908,1.0614,6.5428,CD659 12cm rods
5/11/2018 15:10:58,S4P7C,DigBis,12.76,1.3111,1.0891,7.0755,CD659 12cm rods
5/11/2018 15:11:05,S4P7C,DigBis,12.41,1.3043,1.0675,6.9181,CD659 12cm rods
5/11/2018 15:11:15,S4P7D,Rho,12.63,1.31,1.103,7.0152,CD659 12cm rods
5/11/2018 15:11:22,S4P7D,Rho,9.38,1.258,1.0874,5.5891,CD659 12cm rods
5/11/2018 15:11:29,S4P7D,Rho,12.51,1.3055,1.0614,6.9622,CD659 12cm rods
5/11/2018 15:11:37,S4P7D,Rho,13.74,1.3269,1.1044,7.5219,CD659 12cm rods
5/11/2018 15:11:44,S4P7D,Rho,12.56,1.3066,1.0669,6.9847,CD659 12cm rods
5/11/2018 15:12:12,S4P8A,DigBis,3.07,1.1416,1.0366,3.0359,CD659 12cm rods
5/11/2018 15:12:20,S4P8A,DigBis,3.23,1.1461,1.045,3.0979,CD659 12cm rods
5/11/2018 15:12:28,S4P8A,DigBis,3.2,1.145,1.0419,3.0855,CD659 12cm rods
5/11/2018 15:12:40,S4P8A,DigBis,2.99,1.1416,1.0455,3.0061,CD659 12cm rods
5/11/2018 15:12:48,S4P8A,DigBis,4.12,1.1676,1.0757,3.4447,CD659 12cm rods
5/11/2018 15:13:00,S4P8B,Rho,2.89,1.1382,1.0373,2.9669,CD659 12cm rods
5/11/2018 15:13:07,S4P8B,Rho,5.35,1.1868,1.056,3.928,CD659 12cm rods
5/11/2018 15:13:14,S4P8B,Rho,2.77,1.1371,1.0444,2.9208,CD659 12cm rods
5/11/2018 15:13:22,S4P8B,Rho,2.97,1.1416,1.0478,2.9984,CD659 12cm rods
5/11/2018 15:13:29,S4P8B,Rho,3.78,1.1608,1.0729,3.3089,CD659 12cm rods
5/11/2018 15:13:38,S4P8C,Dig,2.77,1.1348,1.0312,2.9211,CD659 12cm rods
5/11/2018 15:13:45,S4P8C,Dig,3.31,1.1461,1.0363,3.1267,CD659 12cm rods
5/11/2018 15:13:52,S4P8C,Dig,2.01,1.1178,1.0231,2.6298,CD659 12cm rods
5/11/2018 15:14:05,S4P8C,Dig,3.49,1.1506,1.0419,3.1994,CD659 12cm rods
5/11/2018 15:14:13,S4P8C,Dig,3.27,1.145,1.0338,3.1122,CD659 12cm rods
5/11/2018 15:15:07,S4P8D,Bis,2.47,1.1393,1.0899,2.807,CD659 12cm rods
5/11/2018 15:15:15,S4P8D,Bis,3.61,1.1585,1.0784,3.2431,CD659 12cm rods
5/11/2018 15:15:22,S4P8D,Bis,2.58,1.1393,1.0783,2.8484,CD659 12cm rods
5/11/2018 15:15:29,S4P8D,Bis,2.21,1.1258,1.0428,2.7086,CD659 12cm rods
5/11/2018 15:15:36,S4P8D,Bis,6.49,1.2094,1.0783,4.3867,CD659 12cm rods
5/11/2018 15:16:37,S5P1A,Rho,3.7,1.1574,1.0599,3.2804,CD659 12cm rods
5/11/2018 15:16:45,S5P1A,Rho,2.51,1.1314,1.0417,2.8201,CD659 12cm rods
5/11/2018 15:16:52,S5P1A,Rho,3.64,1.1574,1.067,3.257,CD659 12cm rods
5/11/2018 15:17:04,S5P1A,Rho,7.110001,1.2207,1.0859,4.639,CD659 12cm rods
5/11/2018 15:17:12,S5P1A,Rho,6.829999,1.2151,1.0775,4.5246,CD659 12cm rods
5/11/2018 15:17:26,S5P1B,Dig,2.22,1.1258,1.0419,2.7118,CD659 12cm rods
5/11/2018 15:17:34,S5P1B,Dig,3.79,1.1585,1.0566,3.3146,CD659 12cm rods
5/11/2018 15:17:42,S5P1B,Dig,4.83,1.1766,1.0497,3.722,CD659 12cm rods
5/11/2018 15:17:49,S5P1B,Dig,3.31,1.1495,1.0565,3.1284,CD659 12cm rods
5/11/2018 15:17:57,S5P1B,Dig,7.32,1.223,1.0745,4.7255,CD659 12cm rods
5/11/2018 15:18:07,S5P1C,Bis,4.04,1.171,1.1085,3.4109,CD659 12cm rods
5/11/2018 15:18:15,S5P1C,Bis,6.21,1.2241,1.2331,4.2727,CD659 12cm rods
5/11/2018 15:18:22,S5P1C,Bis,3.4,1.1664,1.1507,3.1642,CD659 12cm rods
5/11/2018 15:18:35,S5P1C,Bis,3.92,1.1676,1.1,3.3648,CD659 12cm rods
5/11/2018 15:18:42,S5P1C,Bis,6.02,1.2083,1.1331,4.1973,CD659 12cm rods
5/11/2018 15:18:55,S5P1D,DigBis,3.42,1.1484,1.0368,3.1703,CD659 12cm rods
5/11/2018 15:19:03,S5P1D,DigBis,3.37,1.1484,1.043,3.1502,CD659 12cm rods
5/11/2018 15:19:10,S5P1D,DigBis,3.46,1.1518,1.0525,3.188,CD659 12cm rods
5/11/2018 15:19:18,S5P1D,DigBis,3.93,1.1585,1.0394,3.3695,CD659 12cm rods
5/11/2018 15:19:26,S5P1D,DigBis,5.68,1.1924,1.0541,4.0611,CD659 12cm rods
5/11/2018 15:19:51,S5P2A,Bis,14.21,1.3416,1.2249,7.7423,CD659 12cm rods
5/11/2018 15:19:59,S5P2A,Bis,13.64,1.3281,1.1464,7.4767,CD659 12cm rods
5/11/2018 15:20:06,S5P2A,Bis,15.61,1.3563,1.1287,8.4032,CD659 12cm rods
5/11/2018 15:20:18,S5P2A,Bis,17.55,1.3846,1.1191,9.351501,CD659 12cm rods
5/11/2018 15:20:25,S5P2A,Bis,15.74,1.3575,1.1107,8.4685,CD659 12cm rods
5/11/2018 15:20:39,S5P2B,Dig,14.55,1.3383,1.086,7.901,CD659 12cm rods
5/11/2018 15:20:47,S5P2B,Dig,11.81,1.2976,1.1045,6.6486,CD659 12cm rods
5/11/2018 15:20:54,S5P2B,Dig,15.14,1.3473,1.0892,8.178101,CD659 12cm rods
5/11/2018 15:21:07,S5P2B,Dig,14.59,1.3394,1.0946,7.9219,CD659 12cm rods
5/11/2018 15:21:14,S5P2B,Dig,14.33,1.3349,1.0842,7.7993,CD659 12cm rods
5/11/2018 15:21:27,S5P2C,DigBis,11.65,1.2953,1.108,6.5759,CD659 12cm rods
5/11/2018 15:21:34,S5P2C,DigBis,12.86,1.3145,1.1184,7.1194,CD659 12cm rods
5/11/2018 15:21:41,S5P2C,DigBis,10.55,1.2772,1.0952,6.0927,CD659 12cm rods
5/11/2018 15:21:54,S5P2C,DigBis,13.27,1.319,1.0903,7.3084,CD659 12cm rods
5/11/2018 15:22:03,S5P2C,DigBis,13.09,1.3156,1.0797,7.2268,CD659 12cm rods
5/11/2018 15:22:15,S5P2D,Rho,15.31,1.3518,1.128,8.258801,CD659 12cm rods
5/11/2018 15:22:22,S5P2D,Rho,14.01,1.3303,1.0921,7.6473,CD659 12cm rods
5/11/2018 15:22:30,S5P2D,Rho,15.15,1.3473,1.0856,8.183701,CD659 12cm rods
5/11/2018 15:22:39,S5P2D,Rho,16.73,1.3722,1.1104,8.9483,CD659 12cm rods
5/11/2018 15:22:47,S5P2D,Rho,10.65,1.2795,1.103,6.138,CD659 12cm rods
5/11/2018 15:23:14,S5P3A,Fes,11.68,1.2976,1.1317,6.59,CD659 12cm rods
5/11/2018 15:23:22,S5P3A,Fes,11.12,1.2976,1.2321,6.3452,CD659 12cm rods
5/11/2018 15:23:30,S5P3A,Fes,9.320001,1.2637,1.1581,5.5636,CD659 12cm rods
5/11/2018 15:23:37,S5P3A,Fes,10.47,1.2772,1.1098,6.0595,CD659 12cm rods
5/11/2018 15:23:45,S5P3A,Fes,14.66,1.3394,1.0744,7.954501,CD659 12cm rods
5/11/2018 15:23:56,S5P3B,KanWal,11.86,1.2976,1.0943,6.6698,CD659 12cm rods
5/11/2018 15:24:06,S5P3B,KanWal,11.29,1.2976,1.2042,6.418,CD659 12cm rods
5/11/2018 15:24:22,S5P3B,KanWal,0,1.0681,1.0155,1.8167,CD659 12cm rods
5/11/2018 15:24:39,S5P3B,KanWal,12.01,1.2976,1.0598,6.7379,CD659 12cm rods
5/11/2018 15:24:52,S5P3B,KanWal,5.8,1.1924,1.037,4.1099,CD659 12cm rods
5/11/2018 15:25:29,S5P3C,Luc,10.97,1.2874,1.139,6.279,CD659 12cm rods
5/11/2018 15:25:36,S5P3C,Luc,13.3,1.3236,1.1538,7.3221,CD659 12cm rods
5/11/2018 15:25:44,S5P3C,Luc,7.84,1.2444,1.1922,4.9435,CD659 12cm rods
5/11/2018 15:25:58,S5P3C,Luc,14.11,1.3315,1.0828,7.6977,CD659 12cm rods
5/11/2018 15:26:06,S5P3C,Luc,14.39,1.3349,1.0667,7.8277,CD659 12cm rods
5/11/2018 15:26:18,S5P3D,PhaSub,12.55,1.3111,1.136,6.9818,CD659 12cm rods
5/11/2018 15:26:27,S5P3D,PhaSub,12.26,1.3032,1.0851,6.8516,CD659 12cm rods
5/11/2018 15:26:34,S5P3D,PhaSub,14.01,1.3315,1.1103,7.649899,CD659 12cm rods
5/11/2018 15:26:43,S5P3D,PhaSub,14.59,1.3394,1.0953,7.9208,CD659 12cm rods
5/11/2018 15:26:51,S5P3D,PhaSub,15.23,1.3496,1.1068,8.221601,CD659 12cm rods
,S5P4A,Fes,8.1,,,,
5/11/2018 15:27:05,S5P4A,Fes,4.31,1.1732,1.0909,3.5189,CD659 12cm rods
5/11/2018 15:27:13,S5P4A,Fes,7.74,1.2354,1.125,4.9001,CD659 12cm rods
5/11/2018 15:27:21,S5P4A,Fes,6.82,1.2218,1.1363,4.523,CD659 12cm rods
5/11/2018 15:27:28,S5P4A,Fes,2.76,1.145,1.0918,2.9151,CD659 12cm rods
5/11/2018 15:27:48,S5P4B,PhaSub,5.29,1.1902,1.0886,3.907,CD659 12cm rods
5/11/2018 15:27:56,S5P4B,PhaSub,7.36,1.2377,1.1976,4.7457,CD659 12cm rods
5/11/2018 15:28:03,S5P4B,PhaSub,15.27,1.3496,1.0957,8.2393,CD659 12cm rods
5/11/2018 15:28:16,S5P4B,PhaSub,3.06,1.1529,1.1048,3.0336,CD659 12cm rods
5/11/2018 15:28:24,S5P4B,PhaSub,6.24,1.2083,1.1035,4.2866,CD659 12cm rods
5/11/2018 15:28:36,S5P4C,KanWal,6.9,1.2241,1.1451,4.5537,CD659 12cm rods
5/11/2018 15:28:45,S5P4C,KanWal,7.18,1.223,1.0949,4.669899,CD659 12cm rods
5/11/2018 15:29:01,S5P4C,KanWal,5.82,1.1958,1.061,4.1185,CD659 12cm rods
5/11/2018 15:29:16,S5P4C,KanWal,3.89,1.1574,1.0375,3.3522,CD659 12cm rods
5/11/2018 15:29:27,S5P4C,KanWal,1.15,1.0986,1.0177,2.3078,CD659 12cm rods
5/11/2018 15:29:41,S5P4D,Luc,4.94,1.1913,1.1414,3.7652,CD659 12cm rods
5/11/2018 15:30:01,S5P4D,Luc,5.81,1.206,1.1421,4.1142,CD659 12cm rods
5/11/2018 15:30:33,S5P4D,Luc,4.46,1.1766,1.0959,3.5776,CD659 12cm rods
5/11/2018 15:30:47,S5P4D,Luc,7.1,1.2218,1.0974,4.635,CD659 12cm rods
5/11/2018 15:30:54,S5P4D,Luc,6.12,1.2071,1.1106,4.2382,CD659 12cm rods
5/11/2018 15:31:25,S5P5A,KanWal,8.09,1.2354,1.0699,5.0468,CD659 12cm rods
5/11/2018 15:31:34,S5P5A,KanWal,8.349999,1.2388,1.0611,5.1545,CD659 12cm rods
5/11/2018 15:31:42,S5P5A,KanWal,3.51,1.1597,1.0966,3.2056,CD659 12cm rods
5/11/2018 15:31:55,S5P5A,KanWal,0.62,1.0885,1.0247,2.1092,CD659 12cm rods
5/11/2018 15:32:05,S5P5A,KanWal,0.9,1.0941,1.0221,2.2144,CD659 12cm rods
5/11/2018 15:32:20,S5P5B,Luc,3.71,1.1789,1.1959,3.2835,CD659 12cm rods
5/11/2018 15:32:28,S5P5B,Luc,4.14,1.1823,1.1716,3.4502,CD659 12cm rods
5/11/2018 15:32:35,S5P5B,Luc,4.9,1.1857,1.1057,3.75,CD659 12cm rods
5/11/2018 15:32:43,S5P5B,Luc,8.17,1.241,1.112,5.0817,CD659 12cm rods
5/11/2018 15:32:50,S5P5B,Luc,2.82,1.1438,1.0781,2.94,CD659 12cm rods
5/11/2018 15:33:02,S5P5C,PhaSub,3.63,1.1619,1.0972,3.252,CD659 12cm rods
5/11/2018 15:33:09,S5P5C,PhaSub,3.82,1.1664,1.104,3.3267,CD659 12cm rods
5/11/2018 15:33:17,S5P5C,PhaSub,2.86,1.1461,1.0867,2.9562,CD659 12cm rods
5/11/2018 15:33:32,S5P5C,PhaSub,4.19,1.1698,1.0825,3.4719,CD659 12cm rods
5/11/2018 15:33:40,S5P5C,PhaSub,5.34,1.1902,1.082,3.927,CD659 12cm rods
5/11/2018 15:33:56,S5P5D,Fes,2.09,1.1314,1.0863,2.6623,CD659 12cm rods
5/11/2018 15:34:04,S5P5D,Fes,3.27,1.1563,1.103,3.1114,CD659 12cm rods
5/11/2018 15:34:11,S5P5D,Fes,0.68,1.0907,1.0288,2.1318,CD659 12cm rods
5/11/2018 15:34:18,S5P5D,Fes,1.56,1.1122,1.0416,2.461,CD659 12cm rods
5/11/2018 15:34:26,S5P5D,Fes,2.03,1.1212,1.039,2.6369,CD659 12cm rods
5/11/2018 15:35:08,S5P6A,Luc,11.51,1.2942,1.1203,6.5168,CD659 12cm rods
5/11/2018 15:35:16,S5P6A,Luc,12.35,1.3043,1.081,6.8924,CD659 12cm rods
5/11/2018 15:35:24,S5P6A,Luc,15.19,1.3484,1.0964,8.202499,CD659 12cm rods
5/11/2018 15:35:37,S5P6A,Luc,13.71,1.3281,1.1299,7.509,CD659 12cm rods
5/11/2018 15:35:45,S5P6A,Luc,14.27,1.3349,1.1004,7.7719,CD659 12cm rods
5/11/2018 15:36:03,S5P6B,KanWal,12.23,1.3043,1.1097,6.8353,CD659 12cm rods
5/11/2018 15:36:15,S5P6B,KanWal,12.76,1.31,1.0717,7.0749,CD659 12cm rods
5/11/2018 15:36:33,S5P6B,KanWal,10.3,1.284,1.2165,5.9845,CD659 12cm rods
5/11/2018 15:36:47,S5P6B,KanWal,9.48,1.258,1.0696,5.631,CD659 12cm rods
5/11/2018 15:36:55,S5P6B,KanWal,7.85,1.2354,1.1089,4.9445,CD659 12cm rods
5/11/2018 15:37:08,S5P6C,Fes,14.31,1.336,1.1114,7.7878,CD659 12cm rods
5/11/2018 15:37:15,S5P6C,Fes,10.38,1.2783,1.1392,6.0215,CD659 12cm rods
5/11/2018 15:37:22,S5P6C,Fes,12.43,1.3055,1.0806,6.9262,CD659 12cm rods
5/11/2018 15:37:30,S5P6C,Fes,13.13,1.319,1.1249,7.242599,CD659 12cm rods
5/11/2018 15:37:38,S5P6C,Fes,14.75,1.3416,1.093,7.9949,CD659 12cm rods
5/11/2018 15:37:50,S5P6D,PhaSub,13.45,1.3224,1.1013,7.3903,CD659 12cm rods
5/11/2018 15:37:57,S5P6D,PhaSub,14.22,1.3337,1.0935,7.748899,CD659 12cm rods
5/11/2018 15:38:05,S5P6D,PhaSub,11.9,1.2976,1.0854,6.6879,CD659 12cm rods
5/11/2018 15:38:13,S5P6D,PhaSub,10.48,1.2772,1.1082,6.0632,CD659 12cm rods
5/11/2018 15:38:20,S5P6D,PhaSub,12.09,1.3021,1.1073,6.7741,CD659 12cm rods
5/11/2018 15:38:48,S5P7A,Rye,4.06,1.1653,1.0681,3.4209,CD659 12cm rods
5/11/2018 15:38:55,S5P7A,Rye,5.91,1.1981,1.0671,4.1532,CD659 12cm rods
5/11/2018 15:39:02,S5P7A,Rye,4.19,1.1687,1.0746,3.4727,CD659 12cm rods
5/11/2018 15:39:10,S5P7A,Rye,7.68,1.2309,1.0914,4.8771,CD659 12cm rods
5/11/2018 15:39:17,S5P7A,Rye,4.8,1.1823,1.0933,3.7125,CD659 12cm rods
5/11/2018 15:39:27,S5P7B,Pha,6.51,1.2105,1.0852,4.3942,CD659 12cm rods
5/11/2018 15:39:36,S5P7B,Pha,8.49,1.2433,1.0833,5.2146,CD659 12cm rods
5/11/2018 15:39:43,S5P7B,Pha,8.629999,1.2456,1.0832,5.2732,CD659 12cm rods
5/11/2018 15:39:50,S5P7B,Pha,8.41,1.2444,1.108,5.1802,CD659 12cm rods
5/11/2018 15:39:58,S5P7B,Pha,12.25,1.3032,1.088,6.846,CD659 12cm rods
5/11/2018 15:40:09,S5P7C,Kan,5.21,1.1891,1.0908,3.8743,CD659 12cm rods
5/11/2018 15:40:24,S5P7C,Kan,1.16,1.0986,1.0165,2.3122,CD659 12cm rods
5/11/2018 15:40:34,S5P7C,Kan,1.42,1.1077,1.0332,2.4098,CD659 12cm rods
5/11/2018 15:40:48,S5P7C,Kan,6.94,1.2162,1.0703,4.5716,CD659 12cm rods
5/11/2018 15:40:59,S5P7C,Kan,0.33,1.0783,1.0089,2.0029,CD659 12cm rods
5/11/2018 15:41:12,S5P7D,Wal,4.54,1.1744,1.071,3.607,CD659 12cm rods
5/11/2018 15:41:22,S5P7D,Wal,4.7,1.1721,1.0339,3.6721,CD659 12cm rods
5/11/2018 15:41:31,S5P7D,Wal,9.120001,1.2512,1.0591,5.4778,CD659 12cm rods
5/11/2018 15:41:40,S5P7D,Wal,6.57,1.2071,1.0464,4.4214,CD659 12cm rods
5/11/2018 15:41:49,S5P7D,Wal,6.15,1.2015,1.0605,4.2506,CD659 12cm rods
5/11/2018 15:42:20,S5P8A,Rye,14.09,1.3315,1.0901,7.6854,CD659 12cm rods
5/11/2018 15:42:28,S5P8A,Rye,15.61,1.3552,1.1042,8.405999,CD659 12cm rods
5/11/2018 15:42:35,S5P8A,Rye,16.32,1.3654,1.095,8.7479,CD659 12cm rods
5/11/2018 15:42:42,S5P8A,Rye,14.64,1.3394,1.0825,7.9417,CD659 12cm rods
5/11/2018 15:42:49,S5P8A,Rye,15.26,1.3496,1.0976,8.2363,CD659 12cm rods
5/11/2018 15:43:00,S5P8B,Wal,11.63,1.2942,1.0961,6.5686,CD659 12cm rods
5/11/2018 15:43:09,S5P8B,Wal,11.33,1.2874,1.0662,6.438,CD659 12cm rods
5/11/2018 15:43:19,S5P8B,Wal,14.27,1.3326,1.0603,7.768899,CD659 12cm rods
5/11/2018 15:43:29,S5P8B,Wal,11.37,1.2874,1.0582,6.454101,CD659 12cm rods
5/11/2018 15:43:37,S5P8B,Wal,15.3,1.3484,1.0611,8.2557,CD659 12cm rods
5/11/2018 15:43:48,S5P8C,Pha,13.55,1.3224,1.0756,7.4364,CD659 12cm rods
5/11/2018 15:43:56,S5P8C,Pha,12.31,1.3043,1.091,6.873,CD659 12cm rods
5/11/2018 15:44:03,S5P8C,Pha,12.54,1.3066,1.0726,6.9742,CD659 12cm rods
5/11/2018 15:44:10,S5P8C,Pha,13.14,1.3168,1.0872,7.2466,CD659 12cm rods
